node_id,node_attr
0,user:current_user
1,item:b00004wzol
2,time_bucket:2002_04
3,category:digital_music
4,category:cds_vinyl
5,category:international_music
6,category:europe
7,category:continental_europe
8,category:france
9,store:gipsy_kings_format:_audio_cd
10,price_range:medium
11,aspect:fit
12,item:b00005j9xr
13,category:today_s_deals_in_music
14,category:soundtracks
15,category:soundtracks_general
16,category:cds_7_-_10
17,store:salvatore_licitra_performer_kronos_quartet_performer_taraf_de_haidouks_performer
18,price_range:low
19,item:6305614350
20,category:movies_tv
21,category:pop
22,category:adult_contemporary
23,store:sarah_brightman_actor_david_mallet_director_frank_peterson_director_0_more_rated
24,aspect:quality
25,aspect:performance
