node_id,node_attr
0,user:current_user
1,item:b000002vp3
2,time_bucket:2008_03
3,category:digital_music
4,category:cds_vinyl
5,category:pop
6,category:adult_alternative
7,store:sarah_mclachlan_format:_audio_cd
8,price_range:low
9,item:b00004hykw
10,category:today_s_deals_in_music
11,category:broadway_vocalists
12,category:musicals
13,category:cds_7_-_10
14,store:garou_performer_cocciante_richard_performer_plamondon_luc_performer_tina_arena_p
15,price_range:medium
16,aspect:taste
17,item:b00006669e
18,category:international_music
19,category:europe
20,category:continental_europe
21,store:nina_pastori_format:_audio_cd
