node_id,node_attr
0,user:current_user
1,item:b000002m59
2,time_bucket:2006_09
3,category:digital_music
4,category:cds_vinyl
5,category:pop
6,category:dance_pop
7,store:maria_muldaur_format:_audio_cd
8,price_range:low
9,item:b00000273m
10,category:today_s_deals_in_music
11,category:pop_rock
12,category:cds_7_-_10
13,store:the_bangles_format:_audio_cd
14,item:b000fp2iyq
15,category:folk
16,category:contemporary_folk
17,store:linda_ronstadt_linda_ronstadt_ann_savoy_-the_zozo_sisters_format:_audio_cd
18,price_range:medium
