node_id,node_attr
0,user:current_user
1,item:b000001ebi
2,time_bucket:2006_04
3,category:digital_music
4,category:cds_vinyl
5,category:comedy_spoken_word
6,category:comedic_music
7,store:buster_poindexter_format:_audio_cd
8,price_range:medium
9,aspect:quality
10,aspect:taste
11,item:b000f8oii2
12,time_bucket:2006_06
13,category:indie_alternative
14,category:indie_lo-fi
15,category:indie_rock
16,store:the_ditty_bops_format:_audio_cd
17,price_range:low
18,item:b0009x75vk
19,category:blues
20,category:contemporary_blues
21,store:maria_muldaur_format:_audio_cd
