node_id,node_attr
0,user:current_user
1,item:b000ws4o3o
2,time_bucket:2008_03
3,category:digital_music
4,category:cds_vinyl
5,category:international_music
6,category:europe
7,category:continental_europe
8,category:italy
9,store:isola_elio_composer_vessicchio_giuseppe_composer_malise_nuti_gloria_composer_val
10,price_range:low
11,aspect:price
12,item:b000hkdecy
13,category:movies_tv
14,category:pop
15,category:adult_contemporary
16,store:rated:_unrated_format:_dvd
17,aspect:design
18,aspect:fit
19,item:b000uo75ay
20,category:r_b
21,category:funk
22,store:sharon_jones_the_dap-kings_format:_audio_cd
23,price_range:medium
24,aspect:delivery
25,aspect:comfort
26,aspect:performance
